P_ID,PG_ID_3,PG_ID_2,PG_ID_1,NORMAL_PRICE,L_ID,SALES_AREA,DATE,SCHOOL_HOLIDAY,EVENT,PROMOTION_TYPE,SALES_PRICE,LAMBDA,SALES
20,1,1,1,10.34,1,6993.3012095574695,2022-02-16,0.0,,0,10.34,0.8386120486064645,2
3,2,1,1,0.71,2,6321.6800893695445,2022-07-25,1.0,,0,0.71,2.1957608988123027,1
12,1,1,1,1.51,1,6993.3012095574695,2021-06-14,0.0,,1,0.9023351569222916,3.72740169011524,2
16,1,1,1,14.25,1,6993.3012095574695,2020-11-17,0.0,,0,14.25,2.0518160312706777,4
17,2,1,1,0.47,1,6993.3012095574695,2022-04-21,0.0,,1,0.3042734412653064,5.465656498830854,5
19,2,1,1,3.1,2,6321.6800893695445,2021-12-19,0.0,,1,2.305279393389512,5.023090315555702,4
13,2,1,1,36.84,1,6993.3012095574695,2021-04-10,0.0,,0,36.84,0.9461698118579673,1
15,2,1,1,19.11,1,6993.3012095574695,2021-08-29,0.0,,0,19.11,1.6650969329213414,1
8,1,1,1,1.58,2,6321.6800893695445,2020-09-08,0.0,,0,1.58,2.4070703850352237,1
12,1,1,1,1.51,2,6321.6800893695445,2021-09-18,0.0,,0,1.51,3.247712622013203,0
11,2,1,1,15.64,2,6321.6800893695445,2021-03-11,0.0,,0,15.64,3.7184931064104387,5
8,1,1,1,1.58,2,6321.6800893695445,2020-12-28,0.0,,0,1.58,1.9311243873948087,0
12,1,1,1,1.51,2,6321.6800893695445,2021-10-04,0.0,,0,1.51,2.3844115510232977,3
5,2,1,1,10.21,1,6993.3012095574695,2021-12-07,0.0,,0,10.21,1.5399168394726432,4
8,1,1,1,1.58,2,6321.6800893695445,2021-08-16,0.0,,0,1.58,1.9311243873948087,4
6,1,1,1,44.87,1,6993.3012095574695,2021-03-23,0.0,,0,44.87,0.8972483921725446,0
13,2,1,1,36.84,1,6993.3012095574695,2019-12-25,0.0,Christmas,0,36.84,0.8314737585046638,2
3,2,1,1,0.71,2,6321.6800893695445,2022-02-11,0.0,,0,0.71,2.128207450882786,4
14,1,1,1,11.36,1,6993.3012095574695,2019-10-08,0.0,,0,11.36,1.3496160960563566,2
11,2,1,1,15.64,2,6321.6800893695445,2020-04-04,0.0,,0,15.64,3.3001318547584426,6
8,1,1,1,1.58,2,6321.6800893695445,2021-05-04,0.0,,1,1.180062056424679,3.148610189488029,3
6,1,1,1,44.87,2,6321.6800893695445,2021-05-03,0.0,,0,44.87,1.8365525219832277,4
3,2,1,1,0.71,2,6321.6800893695445,2021-11-23,0.0,,1,0.4168368012864329,2.5933182694944996,2
12,1,1,1,1.51,2,6321.6800893695445,2021-04-07,0.0,,0,1.51,2.6410741869073338,0
19,2,1,1,3.1,2,6321.6800893695445,2021-06-13,0.0,,2,2.305279393389512,5.203241906029997,8
13,2,1,1,36.84,2,6321.6800893695445,2021-02-07,0.0,,1,20.54446308158191,7.7042500264724705,10
12,1,1,1,1.51,2,6321.6800893695445,2020-02-12,0.0,,0,1.51,2.6410741869073338,4
12,1,1,1,1.51,2,6321.6800893695445,2020-10-02,0.0,,0,1.51,2.5388297671480142,1
10,1,1,1,9.89,1,6993.3012095574695,2022-08-16,0.0,,0,9.89,2.027318990461566,1
9,2,1,1,10.8,2,6321.6800893695445,2020-11-15,0.0,,0,10.8,2.1588315901368786,5
15,2,1,1,19.11,1,6993.3012095574695,2021-10-28,0.0,,0,19.11,1.807897025511142,3
12,1,1,1,1.51,1,6993.3012095574695,2020-04-04,0.0,,0,1.51,1.6343798748354095,2
3,2,1,1,0.71,2,6321.6800893695445,2020-02-28,0.0,,0,0.71,2.883821704958506,6
13,2,1,1,36.84,1,6993.3012095574695,2022-01-23,0.0,,0,36.84,1.2338464575981625,2
8,1,1,1,1.58,2,6321.6800893695445,2020-10-20,0.0,,2,1.180062056424679,7.143981904081973,7
11,2,1,1,15.64,2,6321.6800893695445,2021-02-17,0.0,,0,15.64,5.375809330231449,4
3,2,1,1,0.71,2,6321.6800893695445,2022-08-14,0.0,,0,0.71,2.0679521919794395,0
10,1,1,1,9.89,2,6321.6800893695445,2022-03-07,0.0,,0,9.89,3.4799655249932284,3
19,2,1,1,3.1,2,6321.6800893695445,2021-02-13,0.0,,0,3.1,7.175020102776359,8
10,1,1,1,9.89,2,6321.6800893695445,2020-04-18,0.0,,0,9.89,4.203483124527033,3
16,1,1,1,14.25,1,6993.3012095574695,2021-07-19,1.0,,0,14.25,1.8592620966558377,1
5,2,1,1,10.21,1,6993.3012095574695,2020-12-23,0.0,,0,10.21,2.3833730262637842,2
16,1,1,1,14.25,2,6321.6800893695445,2022-02-07,0.0,,0,14.25,3.4704528070905973,3
6,1,1,1,44.87,2,6321.6800893695445,2022-09-11,0.0,,0,44.87,1.022394747356846,4
16,1,1,1,14.25,1,6993.3012095574695,2022-07-02,0.0,,0,14.25,2.3777948230057917,2
20,1,1,1,10.34,2,6321.6800893695445,2021-01-04,0.0,,0,10.34,2.4959209384346197,6
12,1,1,1,1.51,1,6993.3012095574695,2022-05-08,0.0,,0,1.51,1.4177380798530541,2
20,1,1,1,10.34,1,6993.3012095574695,2019-11-11,0.0,,0,10.34,0.3549910646647367,0
6,1,1,1,44.87,2,6321.6800893695445,2020-02-17,0.0,,0,44.87,1.5453667156253843,1
17,2,1,1,0.47,1,6993.3012095574695,2020-02-17,0.0,,0,0.47,4.289831158852999,5
17,2,1,1,0.47,1,6993.3012095574695,2021-09-28,0.0,,0,0.47,3.781301277692164,3
12,1,1,1,1.51,1,6993.3012095574695,2021-09-07,0.0,,0,1.51,1.491467787838076,1
5,2,1,1,10.21,1,6993.3012095574695,2020-06-10,1.0,,0,10.21,2.3833730262637842,3
3,2,1,1,0.71,1,6993.3012095574695,2021-01-25,0.0,,0,0.71,2.1179833572334963,2
6,1,1,1,44.87,1,6993.3012095574695,2021-03-06,0.0,,0,44.87,1.603147039712564,2
8,1,1,1,1.58,2,6321.6800893695445,2021-05-16,0.0,,0,1.58,2.5634154843865513,2
12,1,1,1,1.51,1,6993.3012095574695,2020-09-27,0.0,,0,1.51,1.4177380798530541,1
13,2,1,1,36.84,1,6993.3012095574695,2020-09-13,0.0,,1,20.54446308158191,3.542263315426261,7
15,2,1,1,19.11,1,6993.3012095574695,2021-08-16,0.0,,0,19.11,1.9915389494011893,1
11,2,1,1,15.64,1,6993.3012095574695,2021-01-25,0.0,,1,8.26629423800757,7.106099623952472,11
8,1,1,1,1.58,2,6321.6800893695445,2021-10-18,0.0,,0,1.58,1.9311243873948087,3
5,2,1,1,10.21,2,6321.6800893695445,2022-05-21,0.0,,0,10.21,3.9130044988525143,4
9,2,1,1,10.8,1,6993.3012095574695,2021-12-09,0.0,,0,10.8,1.1572139228809755,1
9,2,1,1,10.8,1,6993.3012095574695,2021-10-24,0.0,,2,5.461670043459293,5.905121530093389,9
3,2,1,1,0.71,1,6993.3012095574695,2021-03-11,0.0,,0,0.71,2.3068846457745744,2
9,2,1,1,10.8,2,6321.6800893695445,2022-01-05,0.0,,0,10.8,3.58348487454258,2
10,1,1,1,9.89,1,6993.3012095574695,2021-04-19,0.0,,0,9.89,2.4021450090268663,1
9,2,1,1,10.8,1,6993.3012095574695,2020-08-04,0.0,,0,10.8,1.2305470581204203,0
11,2,1,1,15.64,1,6993.3012095574695,2020-03-08,0.0,,0,15.64,2.5499132441076497,0
3,2,1,1,0.71,1,6993.3012095574695,2020-11-23,0.0,,0,0.71,2.1179833572334963,1
20,1,1,1,10.34,2,6321.6800893695445,2021-01-14,0.0,,0,10.34,1.7083148983804126,3
17,2,1,1,0.47,1,6993.3012095574695,2020-10-31,0.0,,0,0.47,3.4152920372586517,6
10,1,1,1,9.89,2,6321.6800893695445,2021-05-22,0.0,,0,9.89,4.203483124527033,6
14,1,1,1,11.36,2,6321.6800893695445,2021-07-03,1.0,,0,11.36,2.7289430255904383,4
8,1,1,1,1.58,2,6321.6800893695445,2022-08-02,1.0,,0,1.58,2.4070703850352237,3
5,2,1,1,10.21,1,6993.3012095574695,2021-06-02,0.0,,0,10.21,3.2794192018828436,2
13,2,1,1,36.84,2,6321.6800893695445,2022-09-01,0.0,,0,36.84,1.6232050811086782,2
9,2,1,1,10.8,1,6993.3012095574695,2020-04-26,0.0,,0,10.8,1.2126723187880883,3
14,1,1,1,11.36,1,6993.3012095574695,2021-07-27,1.0,,0,11.36,1.3496160960563566,0
8,1,1,1,1.58,2,6321.6800893695445,2022-03-10,0.0,,0,1.58,2.0160746558782305,4
5,2,1,1,10.21,2,6321.6800893695445,2022-03-15,0.0,,0,10.21,3.334945372867032,2
8,1,1,1,1.58,2,6321.6800893695445,2022-01-22,0.0,,0,1.58,3.8185755771576653,3
6,1,1,1,44.87,1,6993.3012095574695,2022-07-30,1.0,,0,44.87,1.1800153525689807,1
5,2,1,1,10.21,2,6321.6800893695445,2020-03-23,0.0,,0,10.21,7.158566810422913,6
20,1,1,1,10.34,2,6321.6800893695445,2022-05-29,0.0,,0,10.34,0.8047174488321844,1
15,2,1,1,19.11,1,6993.3012095574695,2021-06-27,0.0,,0,19.11,1.6650969329213414,3
13,2,1,1,36.84,2,6321.6800893695445,2020-12-02,0.0,,0,36.84,1.148396392676585,0
16,1,1,1,14.25,2,6321.6800893695445,2020-07-02,1.0,,0,14.25,2.5891015640831645,2
12,1,1,1,1.51,1,6993.3012095574695,2020-11-17,0.0,,0,1.51,1.491467787838076,3
13,2,1,1,36.84,2,6321.6800893695445,2021-03-01,0.0,,0,36.84,1.65144271895124,1
19,2,1,1,3.1,1,6993.3012095574695,2019-12-30,0.0,,0,3.1,2.696365052752479,2
5,2,1,1,10.21,1,6993.3012095574695,2019-11-19,0.0,,1,6.77435698827225,2.404058047884051,3
12,1,1,1,1.51,1,6993.3012095574695,2022-05-05,0.0,,0,1.51,1.972983504587721,2
15,2,1,1,19.11,1,6993.3012095574695,2021-08-23,0.0,,0,19.11,1.9915389494011893,5
15,2,1,1,19.11,1,6993.3012095574695,2022-04-02,0.0,,0,19.11,2.5427129060818867,4
14,1,1,1,11.36,1,6993.3012095574695,2021-09-17,0.0,,0,11.36,1.6670882920759955,0
8,1,1,1,1.58,2,6321.6800893695445,2021-04-15,0.0,,0,1.58,2.0160746558782305,1
19,2,1,1,3.1,2,6321.6800893695445,2020-07-17,1.0,,0,3.1,4.50298067614661,5
15,2,1,1,19.11,1,6993.3012095574695,2020-06-15,1.0,,0,19.11,1.9915389494011893,3
3,2,1,1,0.71,1,6993.3012095574695,2021-09-09,0.0,,0,0.71,2.3068846457745744,0
5,2,1,1,10.21,2,6321.6800893695445,2020-05-01,0.0,Labour_Day,1,6.77435698827225,16.627071912927587,29
5,2,1,1,10.21,2,6321.6800893695445,2022-09-15,0.0,,0,10.21,2.965889084518328,3
8,1,1,1,1.58,2,6321.6800893695445,2021-06-16,0.0,,0,1.58,0.8996857946064568,2
8,1,1,1,1.58,1,6993.3012095574695,2020-04-02,0.0,,0,1.58,1.4502383217412247,2
19,2,1,1,3.1,2,6321.6800893695445,2022-04-20,0.0,,0,3.1,3.3817988278205267,1
17,2,1,1,0.47,2,6321.6800893695445,2020-05-28,0.0,,0,0.47,2.7199973960770842,3
19,2,1,1,3.1,1,6993.3012095574695,2020-02-22,0.0,,0,3.1,2.276360986469613,1
3,2,1,1,0.71,1,6993.3012095574695,2021-06-04,0.0,,1,0.4168368012864329,3.2037852182210353,0
17,2,1,1,0.47,2,6321.6800893695445,2020-06-26,1.0,Local_Holiday_1,1,0.3042734412653064,9.729656474619308,3
5,2,1,1,10.21,2,6321.6800893695445,2021-10-23,0.0,,1,6.77435698827225,3.256138532603054,3
11,2,1,1,15.64,2,6321.6800893695445,2019-10-01,0.0,,0,15.64,0.689319207322318,0
9,2,1,1,10.8,1,6993.3012095574695,2019-12-18,0.0,,0,10.8,2.110759616347237,4
19,2,1,1,3.1,1,6993.3012095574695,2021-01-28,0.0,,0,3.1,2.4718820742418273,2
10,1,1,1,9.89,2,6321.6800893695445,2021-08-31,0.0,,0,9.89,3.9676672398004316,4
8,1,1,1,1.58,2,6321.6800893695445,2020-08-30,0.0,,0,1.58,2.5634154843865513,3
3,2,1,1,0.71,1,6993.3012095574695,2020-03-08,0.0,,0,0.71,2.1415355411819843,1
12,1,1,1,1.51,1,6993.3012095574695,2021-07-01,1.0,,0,1.51,1.972983504587721,3
14,1,1,1,11.36,2,6321.6800893695445,2022-09-09,0.0,,0,11.36,1.6906402862080043,2
17,2,1,1,0.47,1,6993.3012095574695,2022-02-01,0.0,,0,0.47,4.837117372368169,2
14,1,1,1,11.36,2,6321.6800893695445,2022-08-12,1.0,,0,11.36,1.6906402862080043,1
9,2,1,1,10.8,1,6993.3012095574695,2020-08-09,0.0,,0,10.8,1.2126723187880883,1
19,2,1,1,3.1,2,6321.6800893695445,2021-07-31,1.0,,0,3.1,4.492569358303929,7
13,2,1,1,36.84,1,6993.3012095574695,2022-06-18,0.0,,0,36.84,0.9461698118579673,1
10,1,1,1,9.89,1,6993.3012095574695,2020-06-26,1.0,Local_Holiday_1,0,9.89,7.896582625027941,3
13,2,1,1,36.84,2,6321.6800893695445,2022-03-10,0.0,,1,20.54446308158191,1.8003236581880229,0
17,2,1,1,0.47,2,6321.6800893695445,2020-09-07,0.0,,1,0.3042734412653064,13.203205585332892,7
3,2,1,1,0.71,1,6993.3012095574695,2021-12-02,0.0,,0,0.71,3.073670987991555,0
9,2,1,1,10.8,2,6321.6800893695445,2021-03-07,0.0,,0,10.8,9.106045648182377,6
11,2,1,1,15.64,2,6321.6800893695445,2020-08-03,0.0,,0,15.64,4.270711738909309,7
17,2,1,1,0.47,2,6321.6800893695445,2021-11-21,0.0,,0,0.47,9.027437385913576,5
8,1,1,1,1.58,2,6321.6800893695445,2022-04-15,0.0,,0,1.58,2.5132190728065456,3
15,2,1,1,19.11,2,6321.6800893695445,2021-08-16,0.0,,0,19.11,3.830615493834991,2
6,1,1,1,44.87,2,6321.6800893695445,2022-01-30,0.0,,0,44.87,1.022394747356846,2
15,2,1,1,19.11,1,6993.3012095574695,2022-07-25,1.0,,0,19.11,1.9915389494011893,3
19,2,1,1,3.1,2,6321.6800893695445,2022-06-10,0.0,,2,2.305279393389512,4.558113116058654,9
8,1,1,1,1.58,2,6321.6800893695445,2019-10-17,0.0,,0,1.58,2.0160746558782305,1
15,2,1,1,19.11,1,6993.3012095574695,2022-03-22,0.0,,0,19.11,1.988210940753277,2
16,1,1,1,14.25,1,6993.3012095574695,2020-04-08,0.0,,0,14.25,2.2485100317126214,2
17,2,1,1,0.47,1,6993.3012095574695,2020-01-21,0.0,,0,0.47,3.781301277692164,3
3,2,1,1,0.71,1,6993.3012095574695,2020-10-05,0.0,,0,0.71,2.1179833572334963,2
9,2,1,1,10.8,2,6321.6800893695445,2022-07-04,1.0,,0,10.8,2.056633489016151,0
14,1,1,1,11.36,2,6321.6800893695445,2021-12-24,0.0,,0,11.36,1.6906402862080043,1
11,2,1,1,15.64,1,6993.3012095574695,2020-07-22,0.0,,0,15.64,2.1677839725082735,1
16,1,1,1,14.25,2,6321.6800893695445,2021-07-02,1.0,,0,14.25,2.8810010983717547,1
20,1,1,1,10.34,2,6321.6800893695445,2022-07-17,1.0,,0,10.34,1.7909316182480697,7
16,1,1,1,14.25,2,6321.6800893695445,2020-11-14,0.0,,0,14.25,1.7082845319209263,2
17,2,1,1,0.47,1,6993.3012095574695,2022-07-31,1.0,,0,0.47,4.591727259927033,8
5,2,1,1,10.21,2,6321.6800893695445,2021-03-02,0.0,,0,10.21,4.366404441899012,4
20,1,1,1,10.34,2,6321.6800893695445,2019-10-08,0.0,,0,10.34,2.228891022321706,2
14,1,1,1,11.36,1,6993.3012095574695,2021-05-13,0.0,Local_Holiday_2,1,7.290880637837956,3.380425842285337,3
6,1,1,1,44.87,1,6993.3012095574695,2019-11-20,0.0,,0,44.87,0.9179741538764432,2
19,2,1,1,3.1,1,6993.3012095574695,2022-07-24,1.0,,0,3.1,2.2239400173423043,4
14,1,1,1,11.36,2,6321.6800893695445,2020-01-04,0.0,,0,11.36,2.7289430255904383,3
8,1,1,1,1.58,1,6993.3012095574695,2019-11-12,0.0,,0,1.58,0.6244572559735253,0
10,1,1,1,9.89,1,6993.3012095574695,2021-09-12,0.0,,0,9.89,2.238587850420844,1
15,2,1,1,19.11,2,6321.6800893695445,2020-01-18,0.0,,0,19.11,1.4940273710979783,1
12,1,1,1,1.51,1,6993.3012095574695,2020-07-05,1.0,,0,1.51,1.4177380798530541,0
3,2,1,1,0.71,1,6993.3012095574695,2020-04-05,0.0,,0,0.71,2.1415355411819843,8
8,1,1,1,1.58,1,6993.3012095574695,2019-12-03,0.0,,0,1.58,1.389755181263178,1
11,2,1,1,15.64,1,6993.3012095574695,2021-06-28,1.0,,0,15.64,3.282134272316022,3
14,1,1,1,11.36,2,6321.6800893695445,2021-05-07,0.0,,1,7.290880637837956,2.265620874125928,4
19,2,1,1,3.1,2,6321.6800893695445,2021-08-05,1.0,,0,3.1,5.637913349627991,6
12,1,1,1,1.51,2,6321.6800893695445,2020-11-30,0.0,,0,1.51,2.3844115510232977,1
3,2,1,1,0.71,1,6993.3012095574695,2020-03-24,0.0,,0,0.71,1.9640196414426765,2
15,2,1,1,19.11,1,6993.3012095574695,2022-01-05,0.0,,0,19.11,2.036897809425055,3
6,1,1,1,44.87,1,6993.3012095574695,2022-04-19,0.0,,0,44.87,1.5272036658964352,6
13,2,1,1,36.84,1,6993.3012095574695,2022-08-14,0.0,,2,20.54446308158191,8.712760202386939,9
16,1,1,1,14.25,2,6321.6800893695445,2022-05-21,0.0,,0,14.25,3.801857143300619,0
20,1,1,1,10.34,1,6993.3012095574695,2022-09-01,0.0,,0,10.34,1.591284255014937,2
20,1,1,1,10.34,2,6321.6800893695445,2021-03-10,0.0,,0,10.34,1.9664005834375484,2
6,1,1,1,44.87,2,6321.6800893695445,2022-05-14,0.0,,0,44.87,1.5563539629923937,0
19,2,1,1,3.1,2,6321.6800893695445,2022-07-07,1.0,,0,3.1,3.4708544921309628,2
9,2,1,1,10.8,1,6993.3012095574695,2020-12-01,0.0,,0,10.8,1.8188857041043125,3
5,2,1,1,10.21,1,6993.3012095574695,2020-09-03,0.0,,0,10.21,1.3432462189572407,1
6,1,1,1,44.87,2,6321.6800893695445,2021-08-25,0.0,,0,44.87,1.2048976954501993,1
15,2,1,1,19.11,1,6993.3012095574695,2020-10-03,0.0,German_Unity,2,12.583388654656204,11.385321161939432,1
5,2,1,1,10.21,1,6993.3012095574695,2021-03-03,0.0,,0,10.21,2.896238004299701,5
15,2,1,1,19.11,1,6993.3012095574695,2021-11-01,0.0,,0,19.11,2.692487352523136,0
3,2,1,1,0.71,2,6321.6800893695445,2020-06-27,1.0,,0,0.71,2.1057050657638854,3
13,2,1,1,36.84,2,6321.6800893695445,2021-05-15,0.0,,0,36.84,0.6189716830053056,1
16,1,1,1,14.25,1,6993.3012095574695,2022-09-17,0.0,,0,14.25,2.3777948230057917,3
14,1,1,1,11.36,2,6321.6800893695445,2019-10-25,0.0,,0,11.36,1.6906402862080043,2
16,1,1,1,14.25,2,6321.6800893695445,2022-08-08,1.0,,0,14.25,3.4704528070905973,3
11,2,1,1,15.64,2,6321.6800893695445,2022-02-13,0.0,,0,15.64,4.06296106699931,2
9,2,1,1,10.8,2,6321.6800893695445,2022-05-20,0.0,,0,10.8,4.54581708205174,7
6,1,1,1,44.87,1,6993.3012095574695,2020-06-22,1.0,,0,44.87,3.1035806199774836,8
12,1,1,1,1.51,2,6321.6800893695445,2021-11-08,0.0,,1,0.9023351569222916,3.8094502581909393,10
12,1,1,1,1.51,1,6993.3012095574695,2021-09-05,0.0,,0,1.51,1.4177380798530541,0
13,2,1,1,36.84,2,6321.6800893695445,2020-07-24,0.0,,0,36.84,2.004714573852111,1
20,1,1,1,10.34,2,6321.6800893695445,2021-01-17,0.0,,0,10.34,1.7909316182480697,1
11,2,1,1,15.64,2,6321.6800893695445,2022-08-31,0.0,,1,8.26629423800757,3.3850293519886017,6
13,2,1,1,36.84,1,6993.3012095574695,2020-05-24,0.0,,0,36.84,1.2338464575981625,2
11,2,1,1,15.64,2,6321.6800893695445,2020-08-09,0.0,,0,15.64,3.429997724782629,3
14,1,1,1,11.36,2,6321.6800893695445,2020-09-17,0.0,,0,11.36,1.6980580910057217,2
15,2,1,1,19.11,1,6993.3012095574695,2022-07-14,1.0,,0,19.11,1.807897025511142,1
3,2,1,1,0.71,2,6321.6800893695445,2020-05-29,0.0,,1,0.4168368012864329,2.7915844214617693,2
3,2,1,1,0.71,1,6993.3012095574695,2020-08-17,0.0,,0,0.71,2.1179833572334963,2
13,2,1,1,36.84,2,6321.6800893695445,2020-09-10,0.0,,1,20.54446308158191,1.6630256065138136,1
20,1,1,1,10.34,2,6321.6800893695445,2020-12-17,0.0,,0,10.34,2.602042201870628,1
12,1,1,1,1.51,1,6993.3012095574695,2020-08-09,0.0,,0,1.51,1.4177380798530541,0
5,2,1,1,10.21,1,6993.3012095574695,2020-05-15,0.0,,0,10.21,2.455548637375501,0
6,1,1,1,44.87,1,6993.3012095574695,2022-05-19,0.0,,0,44.87,0.7821996257302248,1
6,1,1,1,44.87,2,6321.6800893695445,2021-07-14,1.0,,0,44.87,1.2048976954501993,3
12,1,1,1,1.51,1,6993.3012095574695,2019-10-28,0.0,,0,1.51,1.5304025827872412,1
13,2,1,1,36.84,2,6321.6800893695445,2022-06-04,0.0,,0,36.84,0.8894504455866596,2
14,1,1,1,11.36,2,6321.6800893695445,2021-03-10,0.0,,0,11.36,1.5687703231750987,1
12,1,1,1,1.51,2,6321.6800893695445,2021-10-16,0.0,,0,1.51,3.247712622013203,3
20,1,1,1,10.34,2,6321.6800893695445,2021-12-21,0.0,,0,10.34,7.974653194619652,7
5,2,1,1,10.21,1,6993.3012095574695,2020-02-07,0.0,,0,10.21,2.455548637375501,2
12,1,1,1,1.51,2,6321.6800893695445,2019-11-16,0.0,,1,0.9023351569222916,5.40176725542602,2
8,1,1,1,1.58,2,6321.6800893695445,2020-09-17,0.0,,0,1.58,2.0160746558782305,3
17,2,1,1,0.47,1,6993.3012095574695,2022-04-22,0.0,,1,0.3042734412653064,10.91444129621668,11
12,1,1,1,1.51,2,6321.6800893695445,2020-12-20,0.0,,0,1.51,2.955495161374606,7
13,2,1,1,36.84,2,6321.6800893695445,2022-05-08,0.0,,0,36.84,0.3618815253862283,0
11,2,1,1,15.64,2,6321.6800893695445,2022-08-06,1.0,,0,15.64,0.9333878351027823,0
19,2,1,1,3.1,1,6993.3012095574695,2020-04-26,0.0,,0,3.1,2.2239400173423043,1
11,2,1,1,15.64,1,6993.3012095574695,2020-12-23,0.0,,0,15.64,2.1677839725082735,0
9,2,1,1,10.8,1,6993.3012095574695,2021-01-28,0.0,,0,10.8,1.1572139228809755,1
15,2,1,1,19.11,2,6321.6800893695445,2022-01-21,0.0,,0,19.11,5.720653838404154,5
8,1,1,1,1.58,2,6321.6800893695445,2021-12-21,0.0,,0,1.58,2.4070703850352237,2
6,1,1,1,44.87,1,6993.3012095574695,2022-07-29,1.0,,0,44.87,1.2444354406746827,3
8,1,1,1,1.58,1,6993.3012095574695,2021-09-29,0.0,,0,1.58,1.2681399220630578,4
8,1,1,1,1.58,1,6993.3012095574695,2022-08-22,0.0,,0,1.58,0.72131587129616,2
16,1,1,1,14.25,1,6993.3012095574695,2020-11-23,0.0,,0,14.25,1.8592620966558377,1
20,1,1,1,10.34,2,6321.6800893695445,2020-02-29,0.0,,0,10.34,2.5191146166698295,4
12,1,1,1,1.51,2,6321.6800893695445,2021-08-11,0.0,,0,1.51,2.6410741869073338,0
3,2,1,1,0.71,2,6321.6800893695445,2020-11-30,0.0,,0,0.71,2.9747768045418033,0
6,1,1,1,44.87,1,6993.3012095574695,2021-10-02,0.0,,1,25.082403458956787,10.255748302859509,19
16,1,1,1,14.25,1,6993.3012095574695,2022-08-14,0.0,,0,14.25,2.155891583882733,1
5,2,1,1,10.21,2,6321.6800893695445,2022-03-03,0.0,,0,10.21,3.5789945706080295,6
8,1,1,1,1.58,2,6321.6800893695445,2022-09-10,0.0,,0,1.58,3.8185755771576653,7
16,1,1,1,14.25,1,6993.3012095574695,2021-01-30,0.0,,0,14.25,2.3777948230057917,4
8,1,1,1,1.58,2,6321.6800893695445,2022-09-06,0.0,,0,1.58,2.4070703850352237,3
3,2,1,1,0.71,1,6993.3012095574695,2022-08-20,0.0,,0,0.71,1.7890293931449275,1
8,1,1,1,1.58,1,6993.3012095574695,2019-11-18,0.0,,1,1.180062056424679,1.2604708058007266,1
14,1,1,1,11.36,1,6993.3012095574695,2020-02-07,0.0,,0,11.36,1.6670882920759955,3
6,1,1,1,44.87,1,6993.3012095574695,2022-09-14,0.0,,0,44.87,0.9179741538764432,0
16,1,1,1,14.25,1,6993.3012095574695,2021-06-23,0.0,,0,14.25,2.2485100317126214,1
16,1,1,1,14.25,1,6993.3012095574695,2022-06-27,0.0,,0,14.25,1.8592620966558377,3
14,1,1,1,11.36,1,6993.3012095574695,2020-12-22,0.0,,0,11.36,1.3496160960563566,4
6,1,1,1,44.87,1,6993.3012095574695,2020-10-29,0.0,,0,44.87,0.7821996257302248,1
11,2,1,1,15.64,1,6993.3012095574695,2021-11-29,0.0,,0,15.64,3.282134272316022,4
15,2,1,1,19.11,2,6321.6800893695445,2021-06-10,0.0,,0,19.11,1.916773558790718,3
10,1,1,1,9.89,2,6321.6800893695445,2021-10-15,0.0,,0,9.89,2.6514974533848354,0
6,1,1,1,44.87,2,6321.6800893695445,2021-01-21,0.0,,0,44.87,0.7593000033537878,1
9,2,1,1,10.8,1,6993.3012095574695,2021-12-31,0.0,,0,10.8,1.7490351300902414,2
5,2,1,1,10.21,2,6321.6800893695445,2021-02-04,0.0,,0,10.21,4.043349332946847,4
12,1,1,1,1.51,2,6321.6800893695445,2020-03-13,0.0,Local_Holiday_0,0,1.51,2.5388297671480142,5
6,1,1,1,44.87,2,6321.6800893695445,2021-03-27,0.0,,0,44.87,2.1789332069879115,4
8,1,1,1,1.58,1,6993.3012095574695,2021-12-23,0.0,,0,1.58,1.4502383217412247,3
15,2,1,1,19.11,1,6993.3012095574695,2020-08-29,0.0,,1,12.583388654656204,4.455983758372826,2
10,1,1,1,9.89,1,6993.3012095574695,2021-12-12,0.0,,0,9.89,2.238587850420844,4
5,2,1,1,10.21,2,6321.6800893695445,2022-06-04,0.0,,0,10.21,3.8482674743300405,6
5,2,1,1,10.21,1,6993.3012095574695,2021-02-04,0.0,,0,10.21,1.601640001384992,3
19,2,1,1,3.1,1,6993.3012095574695,2019-10-03,0.0,German_Unity,0,3.1,2.632306984172016,4
8,1,1,1,1.58,2,6321.6800893695445,2021-10-17,0.0,,0,1.58,2.5634154843865513,2
20,1,1,1,10.34,1,6993.3012095574695,2021-12-22,0.0,,0,10.34,3.2468009808937546,3
5,2,1,1,10.21,1,6993.3012095574695,2020-09-16,0.0,,0,10.21,2.3833730262637842,2
6,1,1,1,44.87,1,6993.3012095574695,2021-01-05,0.0,,0,44.87,0.9097331331999753,2
19,2,1,1,3.1,2,6321.6800893695445,2022-04-08,0.0,,0,3.1,3.0583999813648264,4
15,2,1,1,19.11,2,6321.6800893695445,2020-04-27,0.0,,0,19.11,2.997056174941718,1
16,1,1,1,14.25,1,6993.3012095574695,2021-09-11,0.0,,0,14.25,2.3777948230057917,1
10,1,1,1,9.89,1,6993.3012095574695,2022-09-06,0.0,,0,9.89,2.027318990461566,3
6,1,1,1,44.87,1,6993.3012095574695,2020-10-25,0.0,,0,44.87,0.7095224573575277,0
6,1,1,1,44.87,2,6321.6800893695445,2019-10-10,0.0,,0,44.87,0.856158927781017,1
